date,ts,tm,tl,tm.ts,tl.tm,tl.ts,tm..ts.tl..2,ws
10/8/04,1.885,3.426,4.95,1.541,1.524,3.065,0.0085,U
10/15/04,1.8775,3.29,4.85,1.4125,1.56,2.9725,-0.07375,U
10/22/04,1.9325,3.274,4.79,1.3415,1.516,2.8575,-0.08725,U
10/29/04,2.0125,3.29,4.79,1.2775,1.5,2.7775,-0.11125,U
11/5/04,2.0975,3.37,4.85,1.2725,1.48,2.7525,-0.10375,U
11/12/04,2.185,3.508,4.95,1.323,1.442,2.765,-0.0595,U
11/19/04,2.235,3.514,4.88,1.279,1.366,2.645,-0.0435,U
11/26/04,2.3,3.588,4.86,1.288,1.272,2.56,0.008,U
12/3/04,2.3275,3.678,5.02,1.3505,1.342,2.6925,0.00425,U
12/10/04,2.34,3.546,4.86,1.206,1.314,2.52,-0.054,U
12/17/04,2.3325,3.546,4.8,1.2135,1.254,2.4675,-0.02025,U
12/24/04,2.335,3.592,4.84,1.257,1.248,2.505,0.0045,U
12/31/04,2.3575,3.658,4.92,1.3005,1.262,2.5625,0.01925,U
1/7/05,2.45,3.706,4.88,1.256,1.174,2.43,0.041,U
1/14/05,2.4775,3.716,4.8,1.2385,1.084,2.3225,0.07725,U
1/21/05,2.475,3.69,4.71,1.215,1.02,2.235,0.0975,U
1/28/05,2.5325,3.704,4.7,1.1715,0.996,2.1675,0.08775,U
2/4/05,2.6,3.712,4.62,1.112,0.908,2.02,0.102,U
2/11/05,2.6475,3.664,4.49,1.0165,0.826,1.8425,0.09525,U
2/18/05,2.7225,3.768,4.61,1.0455,0.842,1.8875,0.10175,U
2/25/05,2.8075,3.882,4.74,1.0745,0.858,1.9325,0.10825,U
3/4/05,2.8725,3.976,4.79,1.1035,0.814,1.9175,0.14475,U
3/11/05,2.91,4.07,4.84,1.16,0.77,1.93,0.195,U
3/18/05,2.9725,4.14,4.91,1.1675,0.77,1.9375,0.19875,U
3/25/05,3.0275,4.228,4.98,1.2005,0.752,1.9525,0.22425,U
4/1/05,3.0075,4.206,4.93,1.1985,0.724,1.9225,0.23725,U
4/8/05,2.965,4.11,4.87,1.145,0.76,1.905,0.1925,U
4/15/05,2.965,4.008,4.79,1.043,0.782,1.825,0.1305,U
4/22/05,2.9925,3.9,4.68,0.9075,0.78,1.6875,0.06375,U
4/29/05,3.015,3.914,4.64,0.899,0.726,1.625,0.0865,U
5/6/05,3.005,3.9,4.64,0.895,0.74,1.635,0.0775,U
5/13/05,2.9975,3.918,4.62,0.9205,0.702,1.6225,0.10925,U
5/20/05,2.9875,3.83,4.53,0.8425,0.7,1.5425,0.07125,U
5/27/05,3.05,3.816,4.47,0.766,0.654,1.42,0.056,U
6/3/05,3.0525,3.716,4.33,0.6635,0.614,1.2775,0.02475,U
6/10/05,3.0675,3.768,4.31,0.7005,0.542,1.2425,0.07925,U
6/17/05,3.1,3.886,4.46,0.786,0.574,1.36,0.106,U
6/24/05,3.1325,3.794,4.35,0.6615,0.556,1.2175,0.05275,U
7/1/05,3.2275,3.784,4.31,0.5565,0.526,1.0825,0.01525,U
7/8/05,3.28,3.896,4.41,0.616,0.514,1.13,0.051,U
7/15/05,3.325,3.976,4.46,0.651,0.484,1.135,0.0835,U
7/22/05,3.425,4.042,4.52,0.617,0.478,1.095,0.0695,U
7/29/05,3.525,4.092,4.53,0.567,0.438,1.005,0.0645,U
8/5/05,3.5975,4.18,4.61,0.5825,0.43,1.0125,0.07625,U
8/12/05,3.64,4.222,4.62,0.582,0.398,0.98,0.092,U
8/19/05,3.63,4.124,4.5,0.494,0.376,0.87,0.059,U
8/26/05,3.6425,4.09,4.46,0.4475,0.37,0.8175,0.03875,U
9/2/05,3.5975,3.958,4.36,0.3605,0.402,0.7625,-0.02075,U
9/9/05,3.5825,3.962,4.44,0.3795,0.478,0.8575,-0.04925,U
9/16/05,3.585,4.014,4.53,0.429,0.516,0.945,-0.0435,U
9/23/05,3.5875,4.064,4.56,0.4765,0.496,0.9725,-0.00975,U
9/30/05,3.6275,4.17,4.59,0.5425,0.42,0.9625,0.06125,U
10/7/05,3.755,4.262,4.64,0.507,0.378,0.885,0.0645,U
10/14/05,3.86,4.328,4.72,0.468,0.392,0.86,0.038,U
10/21/05,3.9325,4.34,4.75,0.4075,0.41,0.8175,-0.00125,U
10/28/05,4.015,4.432,4.82,0.417,0.388,0.805,0.0145,U
11/4/05,4.0825,4.514,4.89,0.4315,0.376,0.8075,0.02775,U
11/11/05,4.125,4.526,4.89,0.401,0.364,0.765,0.0185,U
11/18/05,4.165,4.468,4.81,0.303,0.342,0.645,-0.0195,U
11/25/05,4.115,4.38,4.77,0.265,0.39,0.655,-0.0625,U
12/2/05,4.15,4.426,4.79,0.276,0.364,0.64,-0.044,U
12/9/05,4.115,4.45,4.8,0.335,0.35,0.685,-0.0075,U
12/16/05,4.04,4.422,4.77,0.382,0.348,0.73,0.017,U
12/23/05,4.0575,4.402,4.71,0.3445,0.308,0.6525,0.01825,U
12/30/05,4.1025,4.352,4.6,0.2495,0.248,0.4975,0.00075,U
1/6/06,4.2475,4.324,4.62,0.0765,0.296,0.3725,-0.10975,U
1/13/06,4.3175,4.368,4.65,0.0505,0.282,0.3325,-0.11575,U
1/20/06,4.32,4.322,4.59,0.002,0.268,0.27,-0.133,U
1/27/06,4.4025,4.414,4.69,0.0115,0.276,0.2875,-0.13225,U
2/3/06,4.4975,4.528,4.75,0.0305,0.222,0.2525,-0.09575,U
2/10/06,4.545,4.58,4.63,0.035,0.05,0.085,-0.0075,F
2/17/06,4.585,4.624,4.66,0.039,0.036,0.075,0.0015,F
2/24/06,4.615,4.63,4.605,0.015,-0.025,-0.01,0.02,F
3/3/06,4.6425,4.666,4.67,0.0235,0.004,0.0275,0.00975,F
3/10/06,4.6475,4.754,4.815,0.1065,0.061,0.1675,0.02275,U
3/17/06,4.6675,4.686,4.815,0.0185,0.129,0.1475,-0.05525,U
3/24/06,4.72,4.69,4.81,-0.03,0.12,0.09,-0.075,B
3/31/06,4.7375,4.792,4.92,0.0545,0.128,0.1825,-0.03675,U
4/7/06,4.755,4.856,5.025,0.101,0.169,0.27,-0.034,U
4/14/06,4.7825,4.926,5.135,0.1435,0.209,0.3525,-0.03275,U
4/21/06,4.7725,4.928,5.18,0.1555,0.252,0.4075,-0.04825,U
4/28/06,4.82,4.972,5.225,0.152,0.253,0.405,-0.0505,U
5/5/06,4.855,5.018,5.295,0.163,0.277,0.44,-0.057,U
5/12/06,4.89,5.046,5.295,0.156,0.249,0.405,-0.0465,U
5/19/06,4.8875,5.014,5.29,0.1265,0.276,0.4025,-0.07475,U
5/26/06,4.8925,4.978,5.22,0.0855,0.242,0.3275,-0.07825,U
6/2/06,4.9175,5.014,5.25,0.0965,0.236,0.3325,-0.06975,U
6/9/06,4.9375,4.978,5.14,0.0405,0.162,0.2025,-0.06075,U
6/16/06,4.965,5.044,5.16,0.079,0.116,0.195,-0.0185,U
6/23/06,5.015,5.18,5.28,0.165,0.1,0.265,0.0325,U
6/30/06,5.075,5.206,5.315,0.131,0.109,0.24,0.011,U
7/7/06,5.0975,5.164,5.28,0.0665,0.116,0.1825,-0.02475,U
7/14/06,5.12,5.094,5.195,-0.026,0.101,0.075,-0.0635,B
7/21/06,5.1275,5.06,5.17,-0.0675,0.11,0.0425,-0.08875,B
7/28/06,5.1175,5.018,5.155,-0.0995,0.137,0.0375,-0.11825,B
8/4/06,5.1325,4.922,5.095,-0.2105,0.173,-0.0375,-0.19175,B
8/11/06,5.1225,4.902,5.085,-0.2205,0.183,-0.0375,-0.20175,B
8/18/06,5.135,4.88,5.07,-0.255,0.19,-0.065,-0.2225,B
8/25/06,5.125,4.804,4.99,-0.321,0.186,-0.135,-0.2535,B
9/1/06,5.0925,4.76,4.945,-0.3325,0.185,-0.1475,-0.25875,B
9/8/06,5,4.764,4.975,-0.236,0.211,-0.025,-0.2235,B
9/15/06,4.9625,4.77,4.955,-0.1925,0.185,-0.0075,-0.18875,B
9/22/06,4.925,4.7,4.87,-0.225,0.17,-0.055,-0.1975,B
9/29/06,4.8525,4.596,4.77,-0.2565,0.174,-0.0825,-0.21525,B
10/6/06,4.8975,4.6,4.805,-0.2975,0.205,-0.0925,-0.25125,B
10/13/06,5.0175,4.778,4.95,-0.2395,0.172,-0.0675,-0.20575,B
10/20/06,5.08,4.782,4.95,-0.298,0.168,-0.13,-0.233,B
10/27/06,5.125,4.776,4.93,-0.349,0.154,-0.195,-0.2515,B
11/3/06,5.1,4.642,4.785,-0.458,0.143,-0.315,-0.3005,B
11/10/06,5.1175,4.662,4.785,-0.4555,0.123,-0.3325,-0.28925,B
11/17/06,5.1225,4.658,4.75,-0.4645,0.092,-0.3725,-0.27825,B
11/24/06,5.1125,4.624,4.71,-0.4885,0.086,-0.4025,-0.28725,B
12/1/06,5.085,4.526,4.635,-0.559,0.109,-0.45,-0.334,B
12/8/06,4.9725,4.484,4.645,-0.4885,0.161,-0.3275,-0.32475,B
12/15/06,4.95,4.578,4.72,-0.372,0.142,-0.23,-0.257,B
12/22/06,4.96,4.608,4.775,-0.352,0.167,-0.185,-0.2595,B
12/29/06,4.9625,4.692,4.83,-0.2705,0.138,-0.1325,-0.20425,B
1/5/07,4.9825,4.68,4.8,-0.3025,0.12,-0.1825,-0.21125,B
1/12/07,5.05,4.732,4.835,-0.318,0.103,-0.215,-0.2105,B
1/19/07,5.0875,4.8,4.91,-0.2875,0.11,-0.1775,-0.19875,B
1/26/07,5.0975,4.858,4.965,-0.2395,0.107,-0.1325,-0.17325,B
2/2/07,5.0975,4.882,4.995,-0.2155,0.113,-0.1025,-0.16425,B
2/9/07,5.1275,4.798,4.91,-0.3295,0.112,-0.2175,-0.22075,B
2/16/07,5.155,4.778,4.895,-0.377,0.117,-0.26,-0.247,B
2/23/07,5.165,4.728,4.855,-0.437,0.127,-0.31,-0.282,B
3/2/07,5.115,4.554,4.725,-0.561,0.171,-0.39,-0.366,B
3/9/07,5.09,4.514,4.71,-0.576,0.196,-0.38,-0.386,B
3/16/07,5.085,4.508,4.735,-0.577,0.227,-0.35,-0.402,B
3/23/07,5.0775,4.53,4.78,-0.5475,0.25,-0.2975,-0.39875,B
3/30/07,5.045,4.552,4.855,-0.493,0.303,-0.19,-0.398,B
4/6/07,5.0525,4.618,4.905,-0.4345,0.287,-0.1475,-0.36075,B
4/13/07,5.0275,4.694,4.96,-0.3335,0.266,-0.0675,-0.29975,B
4/20/07,4.9825,4.636,4.89,-0.3465,0.254,-0.0925,-0.30025,B
4/27/07,4.9525,4.602,4.88,-0.3505,0.278,-0.0725,-0.31425,B
5/4/07,4.89,4.602,4.855,-0.288,0.253,-0.035,-0.2705,B
5/11/07,4.8775,4.618,4.855,-0.2595,0.237,-0.0225,-0.24825,B
5/18/07,4.84,4.704,4.935,-0.136,0.231,0.095,-0.1835,B
5/25/07,4.9525,4.804,5.03,-0.1485,0.226,0.0775,-0.18725,B
6/1/07,4.9075,4.886,5.065,-0.0215,0.179,0.1575,-0.10025,B
6/8/07,4.88,4.992,5.165,0.112,0.173,0.285,-0.0305,U
6/15/07,4.79,5.128,5.33,0.338,0.202,0.54,0.068,U
6/22/07,4.735,5.044,5.29,0.309,0.246,0.555,0.0315,U
6/29/07,4.755,4.982,5.235,0.227,0.253,0.48,-0.013,U
7/6/07,4.915,5.004,5.23,0.089,0.226,0.315,-0.0685,U
7/13/07,4.93,5.002,5.235,0.072,0.233,0.305,-0.0805,U
7/20/07,4.9475,4.932,5.155,-0.0155,0.223,0.2075,-0.11925,B
7/27/07,4.9675,4.758,5.05,-0.2095,0.292,0.0825,-0.25075,B
8/3/07,4.93,4.622,4.955,-0.308,0.333,0.025,-0.3205,B
8/10/07,4.835,4.622,5.015,-0.213,0.393,0.18,-0.303,B
8/17/07,4.275,4.45,5.015,0.175,0.565,0.74,-0.195,U
8/24/07,3.8475,4.358,4.97,0.5105,0.612,1.1225,-0.05075,U
8/31/07,4.265,4.312,4.875,0.047,0.563,0.61,-0.258,U
9/7/07,4.32,4.206,4.8,-0.114,0.594,0.48,-0.354,B
9/14/07,4.1025,4.154,4.71,0.0515,0.556,0.6075,-0.25225,U
9/21/07,3.945,4.272,4.85,0.327,0.578,0.905,-0.1255,U
9/28/07,3.81,4.268,4.895,0.458,0.627,1.085,-0.0845,U
10/5/07,3.9625,4.258,4.83,0.2955,0.572,0.8675,-0.13825,U
10/12/07,4.135,4.388,4.915,0.253,0.527,0.78,-0.137,U
10/19/07,4.0375,4.248,4.85,0.2105,0.602,0.8125,-0.19575,U
10/26/07,3.9675,4.042,4.695,0.0745,0.653,0.7275,-0.28925,U
11/2/07,3.9325,4.048,4.69,0.1155,0.642,0.7575,-0.26325,U
11/9/07,3.685,3.888,4.665,0.203,0.777,0.98,-0.287,U
11/16/07,3.6025,3.766,4.59,0.1635,0.824,0.9875,-0.33025,U
11/23/07,3.3975,3.488,4.475,0.0905,0.987,1.0775,-0.44825,U
11/30/07,3.3125,3.416,4.38,0.1035,0.964,1.0675,-0.43025,U
12/7/07,3.18,3.378,4.445,0.198,1.067,1.265,-0.4345,U
12/14/07,3.045,3.534,4.59,0.489,1.056,1.545,-0.2835,U
12/21/07,3.0575,3.55,4.56,0.4925,1.01,1.5025,-0.25875,U
12/28/07,3.245,3.636,4.635,0.391,0.999,1.39,-0.304,U
1/4/08,3.2125,3.312,4.405,0.0995,1.093,1.1925,-0.49675,U
1/11/08,3.19,3.166,4.385,-0.024,1.219,1.195,-0.6215,B
1/18/08,2.9925,2.994,4.31,0.0015,1.316,1.3175,-0.65725,U
1/25/08,2.2825,2.758,4.28,0.4755,1.522,1.9975,-0.52325,U
2/1/08,2.1425,2.846,4.35,0.7035,1.504,2.2075,-0.40025,U
2/8/08,2.1475,2.728,4.395,0.5805,1.667,2.2475,-0.54325,U
2/15/08,2.2225,2.734,4.51,0.5115,1.776,2.2875,-0.63225,U
2/22/08,2.2075,2.882,4.595,0.6745,1.713,2.3875,-0.51925,U
2/29/08,2.05,2.792,4.575,0.742,1.783,2.525,-0.5205,U
3/7/08,1.6925,2.51,4.505,0.8175,1.995,2.8125,-0.58875,U
3/14/08,1.49,2.456,4.415,0.966,1.959,2.925,-0.4965,U
3/21/08,1.015,2.34,4.24,1.325,1.9,3.225,-0.2875,U
3/28/08,1.41,2.546,4.325,1.136,1.779,2.915,-0.3215,U
4/4/08,1.51,2.598,4.365,1.088,1.767,2.855,-0.3395,U
4/11/08,1.405,2.616,4.335,1.211,1.719,2.93,-0.254,U
4/18/08,1.3075,2.758,4.455,1.4505,1.697,3.1475,-0.12325,U
4/25/08,1.41,3.004,4.52,1.594,1.516,3.11,0.039,U
5/2/08,1.565,3.054,4.535,1.489,1.481,2.97,0.004,U
5/9/08,1.7125,3.042,4.575,1.3295,1.533,2.8625,-0.10175,U
5/16/08,1.9025,3.108,4.58,1.2055,1.472,2.6775,-0.13325,U
5/23/08,1.9525,3.104,4.565,1.1515,1.461,2.6125,-0.15475,U
5/30/08,2.0125,3.312,4.715,1.2995,1.403,2.7025,-0.05175,U
6/6/08,1.9625,3.208,4.69,1.2455,1.482,2.7275,-0.11825,U
6/13/08,2.15,3.53,4.75,1.38,1.22,2.6,0.08,U
6/20/08,2.1325,3.578,4.78,1.4455,1.202,2.6475,0.12175,U
6/27/08,1.9825,3.442,4.66,1.4595,1.218,2.6775,0.12075,U
7/4/08,2.035,3.282,4.56,1.247,1.278,2.525,-0.0155,U
7/11/08,1.935,3.162,4.49,1.227,1.328,2.555,-0.0505,U
7/18/08,1.7325,3.226,4.595,1.4935,1.369,2.8625,0.06225,U
7/25/08,1.855,3.396,4.69,1.541,1.294,2.835,0.1235,U
8/1/08,1.885,3.284,4.635,1.399,1.351,2.75,0.024,U
8/8/08,1.8725,3.218,4.615,1.3455,1.397,2.7425,-0.02575,U
8/15/08,1.955,3.16,4.56,1.205,1.4,2.605,-0.0975,U
8/22/08,1.895,3.048,4.465,1.153,1.417,2.57,-0.132,U
8/29/08,1.87,3.038,4.415,1.168,1.377,2.545,-0.1045,U
9/5/08,1.8175,2.92,4.325,1.1025,1.405,2.5075,-0.15125,U
9/12/08,1.7675,2.898,4.26,1.1305,1.362,2.4925,-0.11575,U
9/19/08,0.9825,2.652,4.18,1.6695,1.528,3.1975,0.07075,U
9/26/08,1.185,2.948,4.44,1.763,1.492,3.255,0.1355,U
10/3/08,1.0475,2.69,4.245,1.6425,1.555,3.1975,0.04375,U
10/10/08,0.77,2.558,4.18,1.788,1.622,3.41,0.083,U
10/17/08,0.7275,2.784,4.435,2.0565,1.651,3.7075,0.20275,U
10/24/08,1.195,2.58,4.295,1.385,1.715,3.1,-0.165,U
10/31/08,0.8675,2.666,4.415,1.7985,1.749,3.5475,0.02475,U
11/7/08,0.6875,2.494,4.4,1.8065,1.906,3.7125,-0.04975,U
11/14/08,0.5725,2.414,4.365,1.8415,1.951,3.7925,-0.05475,U
11/21/08,0.435,2.13,4.035,1.695,1.905,3.6,-0.105,U
11/28/08,0.38,2.04,3.72,1.66,1.68,3.34,-0.01,U
12/5/08,0.2775,1.666,3.295,1.3885,1.629,3.0175,-0.12025,U
12/12/08,0.1925,1.668,3.235,1.4755,1.567,3.0425,-0.04575,U
12/19/08,0.175,1.404,2.88,1.229,1.476,2.705,-0.1235,U
12/26/08,0.17,1.496,2.775,1.326,1.279,2.605,0.0235,U
1/2/09,0.2025,1.49,2.85,1.2875,1.36,2.6475,-0.03625,U
1/9/09,0.2225,1.604,3.215,1.3815,1.611,2.9925,-0.11475,U
1/16/09,0.22,1.456,3.08,1.236,1.624,2.86,-0.194,U
1/23/09,0.2175,1.6,3.345,1.3825,1.745,3.1275,-0.18125,U
1/30/09,0.2775,1.758,3.595,1.4805,1.837,3.3175,-0.17825,U
2/6/09,0.3675,1.888,3.74,1.5205,1.852,3.3725,-0.16575,U
2/13/09,0.395,1.854,3.685,1.459,1.831,3.29,-0.186,U
2/20/09,0.415,1.796,3.68,1.381,1.884,3.265,-0.2515,U
2/27/09,0.4225,1.958,3.735,1.5355,1.777,3.3125,-0.12075,U
3/6/09,0.3675,1.914,3.725,1.5465,1.811,3.3575,-0.13225,U
3/13/09,0.3725,1.96,3.755,1.5875,1.795,3.3825,-0.10375,U
3/20/09,0.35,1.808,3.735,1.458,1.927,3.385,-0.2345,U
3/27/09,0.305,1.8,3.675,1.495,1.875,3.37,-0.19,U
4/3/09,0.34,1.782,3.615,1.442,1.833,3.275,-0.1955,U
4/10/09,0.3325,1.92,3.76,1.5875,1.84,3.4275,-0.12625,U
4/17/09,0.28,1.84,3.75,1.56,1.91,3.47,-0.175,U
4/24/09,0.26,1.926,3.845,1.666,1.919,3.585,-0.1265,U
5/1/09,0.245,2,4.02,1.755,2.02,3.775,-0.1325,U
5/8/09,0.295,2.096,4.16,1.801,2.064,3.865,-0.1315,U
5/15/09,0.2825,2.002,4.105,1.7195,2.103,3.8225,-0.19175,U
5/22/09,0.27,2.098,4.23,1.828,2.132,3.96,-0.152,U
5/29/09,0.275,2.306,4.475,2.031,2.169,4.2,-0.069,U
6/5/09,0.2575,2.44,4.545,2.1825,2.105,4.2875,0.03875,U
6/12/09,0.2875,2.724,4.675,2.4365,1.951,4.3875,0.24275,U
6/19/09,0.275,2.594,4.545,2.319,1.951,4.27,0.184,U
6/26/09,0.2725,2.488,4.375,2.2155,1.887,4.1025,0.16425,U
7/3/09,0.2975,2.372,4.31,2.0745,1.938,4.0125,0.06825,U
7/10/09,0.2675,2.226,4.245,1.9585,2.019,3.9775,-0.03025,U
7/17/09,0.27,2.318,4.405,2.048,2.087,4.135,-0.0195,U
7/24/09,0.2725,2.362,4.475,2.0895,2.113,4.2025,-0.01175,U
7/31/09,0.27,2.476,4.48,2.206,2.004,4.21,0.101,U
8/7/09,0.2775,2.578,4.51,2.3005,1.932,4.2325,0.18425,U
8/14/09,0.265,2.498,4.445,2.233,1.947,4.18,0.143,U
8/21/09,0.245,2.334,4.285,2.089,1.951,4.04,0.069,U
8/28/09,0.245,2.332,4.205,2.087,1.873,3.96,0.107,U
9/4/09,0.22,2.212,4.15,1.992,1.938,3.93,0.027,U
9/11/09,0.2125,2.224,4.215,2.0115,1.991,4.0025,0.01025,U
9/18/09,0.1875,2.292,4.215,2.1045,1.923,4.0275,0.09075,U
9/25/09,0.19,2.276,4.165,2.086,1.889,3.975,0.0985,U
10/2/09,0.1825,2.164,4.01,1.9815,1.846,3.8275,0.06775,U
10/9/09,0.1575,2.138,4.06,1.9805,1.922,3.9025,0.02925,U
10/16/09,0.16,2.24,4.24,2.08,2,4.08,0.04,U
10/23/09,0.1675,2.262,4.21,2.0945,1.948,4.0425,0.07325,U
10/30/09,0.165,2.292,4.285,2.127,1.993,4.12,0.067,U
11/6/09,0.155,2.252,4.34,2.097,2.088,4.185,0.0045,U
11/13/09,0.1575,2.196,4.365,2.0385,2.169,4.2075,-0.06525,U
11/20/09,0.13,2.088,4.235,1.958,2.147,4.105,-0.0945,U
11/27/09,0.13,2.034,4.195,1.904,2.161,4.065,-0.1285,U
12/4/09,0.1475,2.036,4.235,1.8885,2.199,4.0875,-0.15525,U
12/11/09,0.13,2.122,4.385,1.992,2.263,4.255,-0.1355,U
12/18/09,0.1475,2.218,4.43,2.0705,2.212,4.2825,-0.07075,U
12/25/09,0.1675,2.39,4.57,2.2225,2.18,4.4025,0.02125,U
1/1/10,0.195,2.516,4.61,2.321,2.094,4.415,0.1135,U
1/8/10,0.165,2.474,4.635,2.309,2.161,4.47,0.074,U
1/15/10,0.14,2.39,4.605,2.25,2.215,4.465,0.0175,U
1/22/10,0.135,2.31,4.48,2.175,2.17,4.345,0.0025,U
1/29/10,0.1375,2.29,4.485,2.1525,2.195,4.3475,-0.02125,U
2/5/10,0.16,2.258,4.485,2.098,2.227,4.325,-0.0645,U
2/12/10,0.1725,2.274,4.55,2.1015,2.276,4.3775,-0.08725,U
2/19/10,0.1775,2.334,4.63,2.1565,2.296,4.4525,-0.06975,U
2/26/10,0.1825,2.292,4.55,2.1095,2.258,4.3675,-0.07425,U
3/5/10,0.19,2.234,4.505,2.044,2.271,4.315,-0.1135,U
3/12/10,0.22,2.328,4.59,2.108,2.262,4.37,-0.077,U
3/19/10,0.235,2.34,4.51,2.105,2.17,4.275,-0.0325,U
3/26/10,0.23,2.45,4.605,2.22,2.155,4.375,0.0325,U
4/2/10,0.2425,2.506,4.68,2.2635,2.174,4.4375,0.04475,U
4/9/10,0.2625,2.562,4.705,2.2995,2.143,4.4425,0.07825,U
4/16/10,0.2475,2.474,4.62,2.2265,2.146,4.3725,0.04025,U
4/23/10,0.245,2.46,4.58,2.215,2.12,4.335,0.0475,U
4/30/10,0.2425,2.412,4.515,2.1695,2.103,4.2725,0.03325,U
5/7/10,0.215,2.226,4.28,2.011,2.054,4.065,-0.0215,U
5/14/10,0.2275,2.192,4.325,1.9645,2.133,4.0975,-0.08425,U
5/21/10,0.23,2.046,4.125,1.816,2.079,3.895,-0.1315,U
5/28/10,0.23,2.022,4.07,1.792,2.048,3.84,-0.128,U
6/4/10,0.215,2.044,4.13,1.829,2.086,3.915,-0.1285,U
6/11/10,0.1725,1.972,4.055,1.7995,2.083,3.8825,-0.14175,U
6/18/10,0.1475,2.002,4.09,1.8545,2.088,3.9425,-0.11675,U
6/25/10,0.1675,1.914,4.01,1.7465,2.096,3.8425,-0.17475,U
7/2/10,0.2075,1.774,3.85,1.5665,2.076,3.6425,-0.25475,U
7/9/10,0.21,1.784,3.88,1.574,2.096,3.67,-0.261,U
7/16/10,0.1975,1.796,3.925,1.5985,2.129,3.7275,-0.26525,U
7/23/10,0.195,1.718,3.865,1.523,2.147,3.67,-0.312,U
7/30/10,0.2,1.742,3.94,1.542,2.198,3.74,-0.328,U
8/6/10,0.195,1.634,3.91,1.439,2.276,3.715,-0.4185,U
8/13/10,0.185,1.54,3.8,1.355,2.26,3.615,-0.4525,U
8/20/10,0.19,1.472,3.565,1.282,2.093,3.375,-0.4055,U
8/27/10,0.195,1.454,3.465,1.259,2.011,3.27,-0.376,U
9/3/10,0.185,1.456,3.51,1.271,2.054,3.325,-0.3915,U
9/10/10,0.175,1.546,3.63,1.371,2.084,3.455,-0.3565,U
9/17/10,0.18,1.526,3.705,1.346,2.179,3.525,-0.4165,U
9/24/10,0.1825,1.422,3.63,1.2395,2.208,3.4475,-0.48425,U
10/1/10,0.18,1.352,3.535,1.172,2.183,3.355,-0.5055,U
10/8/10,0.17,1.272,3.55,1.102,2.278,3.38,-0.588,U
10/15/10,0.1675,1.286,3.7,1.1185,2.414,3.5325,-0.64775,U
10/22/10,0.17,1.278,3.74,1.108,2.462,3.57,-0.677,U
10/29/10,0.17,1.364,3.83,1.194,2.466,3.66,-0.636,U
11/5/10,0.16,1.276,3.845,1.116,2.569,3.685,-0.7265,U
11/12/10,0.1625,1.384,4.015,1.2215,2.631,3.8525,-0.70475,U
11/19/10,0.1825,1.574,4.12,1.3915,2.546,3.9375,-0.57725,U
11/26/10,0.195,1.546,4.05,1.351,2.504,3.855,-0.5765,U
12/3/10,0.2,1.622,4.065,1.422,2.443,3.865,-0.5105,U
12/10/10,0.1775,1.802,4.25,1.6245,2.448,4.0725,-0.41175,U
12/17/10,0.1775,1.978,4.385,1.8005,2.407,4.2075,-0.30325,U
12/24/10,0.175,1.964,4.34,1.789,2.376,4.165,-0.2935,U
12/31/10,0.175,1.994,4.32,1.819,2.326,4.145,-0.2535,U
1/7/11,0.185,1.984,4.37,1.799,2.386,4.185,-0.2935,U
1/14/11,0.1875,1.92,4.38,1.7325,2.46,4.1925,-0.36375,U
1/21/11,0.1925,1.964,4.445,1.7715,2.481,4.2525,-0.35475,U
1/28/11,0.1825,1.942,4.415,1.7595,2.473,4.2325,-0.35675,U
2/4/11,0.19,2.056,4.53,1.866,2.474,4.34,-0.304,U
2/11/11,0.18,2.26,4.625,2.08,2.365,4.445,-0.1425,U
2/18/11,0.1625,2.232,4.56,2.0695,2.328,4.3975,-0.12925,U
2/25/11,0.17,2.092,4.435,1.922,2.343,4.265,-0.2105,U
3/4/11,0.1675,2.084,4.43,1.9165,2.346,4.2625,-0.21475,U
3/11/11,0.14,2.062,4.46,1.922,2.398,4.32,-0.238,U
3/18/11,0.13,1.904,4.31,1.774,2.406,4.18,-0.316,U
3/25/11,0.14,2.028,4.34,1.888,2.312,4.2,-0.212,U
4/1/11,0.15,2.14,4.4,1.99,2.26,4.25,-0.135,U
4/8/11,0.12,2.182,4.46,2.062,2.278,4.34,-0.108,U
4/15/11,0.1125,2.13,4.44,2.0175,2.31,4.3275,-0.14625,U
4/22/11,0.1125,2.03,4.345,1.9175,2.315,4.2325,-0.19875,U
4/29/11,0.1025,1.964,4.3,1.8615,2.336,4.1975,-0.23725,U
5/6/11,0.0825,1.868,4.195,1.7855,2.327,4.1125,-0.27075,U
5/13/11,0.0725,1.83,4.19,1.7575,2.36,4.1175,-0.30125,U
5/20/11,0.0875,1.794,4.135,1.7065,2.341,4.0475,-0.31725,U
5/27/11,0.0975,1.74,4.11,1.6425,2.37,4.0125,-0.36375,U
6/3/11,0.095,1.634,4.05,1.539,2.416,3.955,-0.4385,U
6/10/11,0.0875,1.598,4.06,1.5105,2.462,3.9725,-0.47575,U
6/17/11,0.09,1.592,4.055,1.502,2.463,3.965,-0.4805,U
6/24/11,0.0725,1.546,4.03,1.4735,2.484,3.9575,-0.50525,U
7/1/11,0.08,1.682,4.205,1.602,2.523,4.125,-0.4605,U
7/8/11,0.075,1.682,4.2,1.607,2.518,4.125,-0.4555,U
7/15/11,0.0625,1.526,4.05,1.4635,2.524,3.9875,-0.53025,U
7/22/11,0.08,1.548,4.095,1.468,2.547,4.015,-0.5395,U
